epoch,train_loss,train_accuracy,val_loss,val_accuracy_fixed_0_5,val_balanced_accuracy,val_f1,val_sensitivity,val_specificity,val_auroc,val_average_precision,threshold,lr,peak_vram_gib,process_ram_gib,seconds
1,3.4707547444850206,0.53125,2.4852036491130134,0.20125786163522014,0.5414616141732284,0.7027027027027027,0.6141732283464567,0.46875,0.5221456692913385,0.8204153081680685,0.07,3.3333333333333335e-05,0.55078125,0.14015579223632812,124.3589067000139
2,2.4136995126027614,0.625,0.7121056518968453,0.7987421383647799,0.5,0.8881118881118881,1.0,0.0,0.37450787401574803,0.7741537109394635,0.49999999999999994,6.666666666666667e-05,0.55078125,0.1373443603515625,119.1455954000121
