epoch,train_loss,train_accuracy,val_loss,val_accuracy_fixed_0_5,val_balanced_accuracy,val_f1,val_sensitivity,val_specificity,val_auroc,val_average_precision,threshold,lr,peak_vram_gib,process_ram_gib,seconds
1,1.5809907031216426,0.5625,0.4735247558392819,0.8050314465408805,0.6473034274193548,0.728110599078341,0.6171875,0.6774193548387096,0.6761592741935485,0.8982731765716676,0.84,3.3333333333333335e-05,1.0234375,0.13883590698242188,67.30904050000026
2,1.3130903993733227,0.5,1.1973486032875829,0.22641509433962265,0.6493195564516129,0.6395939086294415,0.4921875,0.8064516129032258,0.6726310483870968,0.8927918185505873,0.22999999999999998,6.666666666666667e-05,0.564453125,0.16551589965820312,59.19675810000081
3,1.0235304646193981,0.53125,1.2224561519592814,0.22641509433962265,0.6634324596774194,0.7314814814814815,0.6171875,0.7096774193548387,0.6706149193548386,0.8919717520577699,0.20999999999999996,0.0001,0.564453125,0.1658782958984375,59.18176999999923
