epoch,train_loss,train_accuracy,val_loss,val_accuracy_fixed_0_5,val_balanced_accuracy,val_f1,val_sensitivity,val_specificity,val_auroc,val_average_precision,threshold,lr,peak_vram_gib,process_ram_gib,seconds
1,0.9694776343850253,0.5257425742574258,0.5112718268947781,0.8050314465408805,0.5671622983870968,0.6912442396313363,0.5859375,0.5483870967741935,0.5546875,0.8369948843271489,0.7899999999999999,3.3333333333333335e-05,1.0234375,0.14122390747070312,500.5535671999969
