epoch,train_loss,train_accuracy,val_loss,val_accuracy_fixed_0_5,val_balanced_accuracy,val_f1,val_sensitivity,val_specificity,val_auroc,val_average_precision,threshold,lr,peak_vram_gib,process_ram_gib,seconds
1,0.9727882194291284,0.5297029702970297,0.6023764347880142,0.7484276729559748,0.6316784274193548,0.704225352112676,0.5859375,0.6774193548387096,0.6158014112903226,0.8715456903900185,0.57,3.3333333333333335e-05,1.0234375,0.15680313110351562,357.5502970000016
2,0.7383370146597966,0.5663366336633663,0.6406952894333774,0.660377358490566,0.6683467741935484,0.6956521739130435,0.5625,0.7741935483870968,0.6818296370967742,0.9079083692165681,0.5299999999999999,6.666666666666667e-05,0.564453125,0.129638671875,416.8237106999986
3,0.6541832874169444,0.6267326732673267,0.44170182793395324,0.7672955974842768,0.7162298387096775,0.7272727272727272,0.59375,0.8387096774193549,0.7408014112903225,0.9300982476446135,0.7999999999999999,0.0001,0.564453125,0.13295745849609375,626.1717351000007
4,0.6388242633626012,0.6564356435643565,0.44027160314269037,0.7547169811320755,0.71484375,0.6010928961748634,0.4296875,1.0,0.7604586693548387,0.9359517925062081,0.82,0.0001,0.564453125,0.13167572021484375,411.06718080000064
5,0.5760882426459011,0.691089108910891,0.6795488974583224,0.5849056603773585,0.7279485887096775,0.7452830188679246,0.6171875,0.8387096774193549,0.7670110887096774,0.9387081888938089,0.4099999999999999,0.0001,0.564453125,0.1300811767578125,436.01908730000287
