epoch,train_loss,train_accuracy,val_loss,val_accuracy_fixed_0_5,val_balanced_accuracy,val_f1,val_sensitivity,val_specificity,val_auroc,val_average_precision,threshold,lr,peak_vram_gib,process_ram_gib,seconds
1,1.117356214672327,0.625,1.4244893133265417,0.2138364779874214,0.6415070564516129,0.6256410256410256,0.4765625,0.8064516129032258,0.6663306451612905,0.9012110080504998,0.16999999999999998,3.3333333333333335e-05,1.0234375,0.33062744140625,51.13618099999985
2,1.530232572928071,0.625,0.5489793627774753,0.8050314465408805,0.6457913306451613,0.7844827586206896,0.7109375,0.5806451612903226,0.671875,0.8994689809845563,0.9199999999999999,6.666666666666667e-05,0.564453125,0.17617416381835938,47.02685290000045
3,2.84412806853652,0.375,0.7741103138329473,0.8050314465408805,0.5,0.89198606271777,1.0,0.0,0.6674647177419355,0.8930007931021684,0.49999999999999994,0.0001,0.564453125,0.17571258544921875,46.84017440000025
