epoch,train_loss,train_accuracy,val_loss,val_accuracy_fixed_0_5,val_balanced_accuracy,val_f1,val_sensitivity,val_specificity,val_auroc,val_average_precision,threshold,lr,peak_vram_gib,process_ram_gib,seconds
1,2.615964889526367,0.5,1.626915785501588,0.1949685534591195,0.6420110887096775,0.5999999999999999,0.4453125,0.8387096774193549,0.6481854838709677,0.8929484812236725,0.13999999999999999,3.3333333333333335e-05,1.0234375,1.1438865661621094,28.683638299999075
2,0.4021016061306,1.0,0.9656654532600499,0.1949685534591195,0.6341985887096775,0.5851063829787234,0.4296875,0.8387096774193549,0.6664566532258065,0.900332034610873,0.33999999999999997,6.666666666666667e-05,0.560546875,1.0190467834472656,26.051723599999605
3,0.0660223439335823,1.0,0.5125764450936947,0.8050314465408805,0.6306703629032258,0.7443946188340806,0.6484375,0.6129032258064516,0.6534778225806451,0.8954236230030201,0.6699999999999999,0.0001,0.560546875,0.8623466491699219,26.011619000000792
